fsu:379831,June06-1798
fsu:379793,June07-1798
fsu:379751,June08-1798
fsu:379828,June09-1798
fsu:379811,June10-1798
fsu:379766,June11-1798
fsu:379781,June12-1798
fsu:379822,June13-1798
fsu:379763,June14-1798
fsu:379787,June15-1798
fsu:379837,June16-1798
fsu:379778,June17-1798
fsu:379796,June18-1798
fsu:380023,June18-1798
fsu:379875,June19-1798
fsu:379923,June20-1798
fsu:380009,June21-1798
fsu:379912,June22-1798
fsu:379919,June23-1798
fsu:379863,June24-1798
fsu:379878,June25-1798
fsu:379889,June26-1798
fsu:379854,June27-1798
fsu:379893,June28-1798
fsu:379935,June29-1798
fsu:379860,June30-1798
fsu:379899,July01-1798
fsu:379938,July02-1798
fsu:379846,July03-1798
fsu:379929,July04-1798
fsu:379904,July05-1798
fsu:379908,July06-1798
fsu:379868,July07-1798
fsu:379882,July08-1798
fsu:379994,July09-1798
fsu:379958,July10-1798
fsu:379991,July11-1798
fsu:379975,July12-1798
fsu:379943,July13-1798
fsu:380012,July14-1798
fsu:379979,July15-1798
fsu:379966,July16-1798
fsu:380006,July17-1798
fsu:379982,July18-1798
fsu:379952,July19-1798
fsu:379950,July20-1798
fsu:379997,July21-1798
fsu:379965,July22-1798
fsu:380109,July22-1798
fsu:380054,July23-1798
fsu:380078,July24-1798
fsu:380064,July25-1798
fsu:380040,July26-1798
fsu:380086,July27-1798
fsu:380077,July28-1798
fsu:380094,July29-1798
fsu:380048,July30-1798
fsu:380039,July31-1798
fsu:380069,August01-1798
fsu:380025,August02-1798
fsu:380092,August03-1798
fsu:380033,August04-1798
fsu:380024,August05-1798
fsu:380107,August06-1798
fsu:380101,August07-1798
fsu:380194,August08-1798
fsu:380188,August09-1798
fsu:380116,August10-1798
fsu:380153,August11-1798
fsu:380131,August12-1798
fsu:380184,August13-1798
fsu:380205,August14-1798
fsu:380160,August15-1798
fsu:380174,August16-1798
fsu:380163,August17-1798
fsu:380138,August18-1798
fsu:380148,August19-1798
fsu:380117,August20-1798
fsu:380199,August21-1798
fsu:380178,August22-1798
fsu:380146,August23-1798
fsu:380169,August24-1798
fsu:380132,August25-1798
fsu:380123,August26-1798
fsu:380208,August27-1798
fsu:380326,August28-1798
fsu:380302,August29-1798
fsu:380273,August30-1798
fsu:380251,August31-1798
fsu:380311,September01-1798
fsu:380221,September02-1798
fsu:380227,September03-1798
fsu:380331,September04-1798
fsu:380313,September05-1798
fsu:380213,September06-1798
fsu:380287,September07-1798
fsu:380328,September08-1798
fsu:380266,September09-1798
fsu:380296,September10-1798
fsu:380256,September11-1798
fsu:380236,September12-1798
fsu:380267,September13-1798
fsu:380316,September14-1798
fsu:380239,September15-1798
fsu:380282,September16-1798
fsu:380281,September17-1798
fsu:380242,September18-1798
fsu:380223,September19-1798
fsu:380254,September20-1798
fsu:380297,September21-1798
fsu:380406,September22-1798
fsu:380342,September23-1798
fsu:380375,September24-1798
fsu:380435,September25-1798
fsu:380372,September26-1798
fsu:380389,September27-1798
fsu:380400,September28-1798
fsu:380405,September29-1798
fsu:380358,September30-1798
fsu:380374,October01-1798
fsu:380419,October02-1798
fsu:380429,October03-1798
fsu:380343,October04-1798
fsu:380415,October05-1798
fsu:380344,October06-1798
fsu:380422,October07-1798
fsu:380357,October08-1798
fsu:380390,October09-1798
fsu:380387,October10-1798
fsu:380360,October11-1798
fsu:380488,October12-1798
fsu:380474,October13-1798
fsu:380442,October14-1798
fsu:380443,October15-1798
fsu:380724,October15-1798
fsu:380457,October16-1798
fsu:380458,October17-1798
fsu:380491,October18-1798
fsu:380444,October19-1798
fsu:380472,October20-1798
fsu:380487,October21-1798
fsu:380473,October22-1798
fsu:380461,October23-1798
fsu:380732,October23-1798
fsu:380505,October24-1798
fsu:380535,October25-1798
fsu:380576,October26-1798
fsu:380566,October27-1798
fsu:380548,October28-1798
fsu:380562,October29-1798
fsu:380533,October30-1798
fsu:380532,October31-1798
fsu:380547,November01-1798
fsu:380577,November02-1798
fsu:380582,November03-1798
fsu:380502,November04-1798
fsu:380551,November05-1798
fsu:380519,November06-1798
fsu:380504,November07-1798
fsu:380561,November08-1798
fsu:380517,November09-1798
fsu:380518,November10-1798
fsu:380612,November11-1798
fsu:380610,November12-1798
fsu:380611,November13-1798
fsu:380671,November14-1798
fsu:380640,November15-1798
fsu:380627,November16-1798
fsu:380626,November17-1798
fsu:380625,November18-1798
fsu:380641,November19-1798
fsu:380697,November20-1798
fsu:380593,November21-1798
fsu:380658,November22-1798
fsu:380687,November23-1798
fsu:380642,November24-1798
fsu:380657,November25-1798
fsu:380670,November26-1798
fsu:380672,November27-1798
fsu:380688,November28-1798
fsu:380591,November29-1798
fsu:380655,November29-1798
fsu:380729,November30-1798
fsu:380706,December01-1798
fsu:380719,December02-1798
fsu:380703,December03-1798
fsu:380715,December04-1798
fsu:380702,December05-1798
fsu:380908,December06-1798
fsu:380895,December07-1798
fsu:380911,December08-1798
fsu:380909,December09-1798
fsu:380877,December10-1798
fsu:380879,December11-1798
fsu:380923,December12-1798
fsu:380892,December13-1798
fsu:380863,December14-1798
fsu:380876,December15-1798
fsu:380924,December16-1798
fsu:380893,December17-1798
fsu:380861,December18-1798
fsu:380862,December19-1798
fsu:380925,December20-1798
fsu:381008,December21-1798
fsu:381004,December22-1798
fsu:380938,December23-1798
fsu:380940,December24-1798
fsu:381104,December25-1798
fsu:381106,December26-1798
fsu:381103,December27-1798
fsu:380939,December28-1798
fsu:381117,December29-1798
fsu:381005,December30-1798
fsu:381383,December30-1798
fsu:381133,January01-1799
fsu:381134,January02-1799
fsu:381120,January03-1799
fsu:381208,January04-1799
fsu:381324,January04-1799
fsu:381151,January05-1799
fsu:381150,January06-1799
fsu:381137,January07-1799
fsu:381193,January08-1799
fsu:381182,January09-1799
fsu:381167,January10-1799
fsu:381195,January11-1799
fsu:381148,January12-1799
fsu:381177,January13-1799
fsu:381163,January14-1799
fsu:381180,January15-1799
fsu:381165,January16-1799
fsu:381196,January17-1799
fsu:381236,January18-1799
fsu:381326,January18-1799
fsu:381243,January19-1799
fsu:381281,January20-1799
fsu:381251,January21-1799
fsu:381286,January22-1799
fsu:381266,January23-1799
fsu:381271,January24-1799
fsu:381210,January25-1799
fsu:381240,January26-1799
fsu:381255,January27-1799
fsu:381272,January28-1799
fsu:381258,January29-1799
fsu:381223,January30-1799
fsu:381227,January31-1799
fsu:381211,February01-1799
fsu:381224,February02-1799
fsu:381348,February02-1799
fsu:381295,February03-1799
fsu:381333,February04-1799
fsu:381350,February05-1799
fsu:381311,February06-1799
fsu:381309,February07-1799
fsu:381381,February08-1799
fsu:381293,February09-1799
fsu:381339,February10-1799
fsu:381308,February11-1799
fsu:381371,February12-1799
fsu:381334,February13-1799
fsu:381294,February14-1799
fsu:381355,February15-1799
fsu:381365,February16-1799
fsu:381323,February17-1799
fsu:381366,February18-1799
fsu:381391,February19-1799
fsu:381441,February20-1799
fsu:381428,February21-1799
fsu:381453,February22-1799
fsu:381384,February23-1799
fsu:381411,February24-1799
fsu:381422,February25-1799
fsu:381471,February26-1799
fsu:381444,February27-1799
fsu:381456,February28-1799
fsu:381483,March01-1799
fsu:381437,March02-1799
fsu:381396,March03-1799
fsu:381468,March04-1799
fsu:381472,March05-1799
fsu:381407,March06-1799
fsu:381459,March07-1799
fsu:381413,March08-1799
fsu:381427,March09-1799
fsu:381399,March10-1799
fsu:381504,March11-1799
fsu:381562,March12-1799
fsu:381578,March13-1799
fsu:381563,March14-1799
fsu:381540,March15-1799
fsu:381570,March16-1799
fsu:381519,March17-1799
fsu:381490,March18-1799
fsu:381523,March19-1799
fsu:381489,March20-1799
fsu:381520,March21-1799
fsu:381548,March22-1799
fsu:381534,March23-1799
fsu:381547,March24-1799
fsu:381533,March25-1799
fsu:381506,March26-1799
fsu:381507,March27-1799
fsu:381555,March28-1799
fsu:381491,March29-1799
fsu:381579,March30-1799
fsu:381594,March31-1799
fsu:381608,April01-1799
fsu:381615,April02-1799
fsu:381593,April03-1799
fsu:381637,April04-1799
fsu:381686,April05-1799
fsu:381585,April06-1799
fsu:381622,April07-1799
fsu:381624,April08-1799
fsu:381644,April09-1799
fsu:381661,April10-1799
fsu:381654,April11-1799
fsu:381631,April12-1799
fsu:381600,April13-1799
fsu:381609,April14-1799
fsu:381640,April15-1799
fsu:381679,April16-1799
fsu:381655,April17-1799
fsu:381671,April18-1799
fsu:381672,April19-1799
fsu:381720,April20-1799
fsu:381701,April21-1799
fsu:381711,April22-1799
fsu:381735,April23-1799
fsu:381749,April24-1799
fsu:381732,April25-1799
fsu:381758,April26-1799
fsu:381775,April27-1799
fsu:381780,April28-1799
fsu:381776,April29-1799
fsu:381760,April30-1799
fsu:381717,May01-1799
fsu:381766,May02-1799
fsu:381726,May03-1799
fsu:381705,May04-1799
fsu:381794,May05-1799
fsu:381741,May06-1799
fsu:381694,May07-1799
fsu:381746,May08-1799
fsu:381688,May09-1799
fsu:381808,May10-1799
fsu:381813,May11-1799
fsu:381874,May12-1799
fsu:381830,May13-1799
fsu:381801,May14-1799
fsu:381858,May15-1799
fsu:381886,May16-1799
fsu:381856,May17-1799
fsu:381842,May18-1799
fsu:381796,May19-1799
fsu:381887,May20-1799
fsu:381859,May21-1799
fsu:381814,May22-1799
fsu:381840,May23-1799
fsu:381871,May24-1799
fsu:381825,May25-1799
fsu:381889,May26-1799
fsu:381845,May27-1799
fsu:381828,May28-1799
fsu:381872,May29-1799
fsu:381992,May30-1799
fsu:381903,May31-1799
fsu:381956,June01-1799
fsu:381969,June02-1799
fsu:381985,June03-1799
fsu:381925,June04-1799
fsu:381986,June05-1799
fsu:381919,June06-1799
fsu:381902,June07-1799
fsu:382001,June08-1799
fsu:381946,June09-1799
fsu:381901,June10-1799
fsu:381939,June11-1799
fsu:381959,June12-1799
fsu:381916,June13-1799
fsu:381977,June14-1799
fsu:381954,June15-1799
fsu:381931,June16-1799
fsu:381940,June17-1799
fsu:381971,June18-1799
fsu:382082,June19-1799
fsu:382068,June20-1799
fsu:382099,June21-1799
fsu:382069,June22-1799
fsu:382036,June23-1799
fsu:382038,June24-1799
fsu:382022,June25-1799
fsu:382021,June26-1799
fsu:382006,June27-1799
fsu:382097,June28-1799
fsu:382053,June29-1799
fsu:382051,June30-1799
fsu:382081,July01-1799
fsu:382052,July02-1799
fsu:382008,July03-1799
fsu:382024,July04-1799
fsu:382039,July05-1799
fsu:382083,July06-1799
fsu:382007,July07-1799
fsu:382066,July08-1799
fsu:382175,July09-1799
fsu:382186,July10-1799
fsu:382141,July11-1799
fsu:382190,July12-1799
fsu:382143,July13-1799
fsu:382215,July14-1799
fsu:382174,July15-1799
fsu:382205,July16-1799
fsu:382200,July17-1799
fsu:382112,July18-1799
fsu:382220,July19-1799
fsu:382161,July20-1799
fsu:382114,July21-1799
fsu:382127,July22-1799
fsu:382100,July23-1799
fsu:382206,July24-1799
fsu:382172,July25-1799
fsu:382158,July26-1799
fsu:382223,July27-1799
fsu:382189,July28-1799
fsu:382157,July29-1799
fsu:382117,July30-1799
fsu:382146,July31-1799
fsu:382131,August01-1799
fsu:382126,August02-1799
fsu:382263,August03-1799
fsu:382324,August04-1799
fsu:382274,August05-1799
fsu:382289,August06-1799
fsu:382342,August07-1799
fsu:382295,August08-1799
fsu:382259,August09-1799
fsu:382309,August10-1799
fsu:382334,August11-1799
fsu:382279,August12-1799
fsu:382321,August13-1799
fsu:382250,August14-1799
fsu:382350,August15-1799
fsu:382327,August16-1799
fsu:382297,August17-1799
fsu:382305,August18-1799
fsu:382282,August19-1799
fsu:382252,August20-1799
fsu:382267,August21-1799
fsu:382312,August22-1799
fsu:382339,August23-1799
fsu:382236,August24-1799
fsu:382237,August25-1799
fsu:382244,August26-1799
fsu:382228,August27-1799
fsu:382410,August28-1799
fsu:382440,August29-1799
fsu:382459,August30-1799
fsu:382455,August31-1799
fsu:382383,September01-1799
fsu:382444,September02-1799
fsu:382416,September03-1799
fsu:382470,September04-1799
fsu:382431,September05-1799
fsu:382358,September06-1799
fsu:382400,September07-1799
fsu:382353,September08-1799
fsu:382372,September09-1799
fsu:382379,September10-1799
fsu:382364,September11-1799
fsu:382474,September12-1799
fsu:382415,September13-1799
fsu:382388,September14-1799
fsu:382425,September15-1799
fsu:382394,September16-1799
fsu:382460,September17-1799
fsu:382446,September18-1799
fsu:382401,September19-1799
fsu:382430,September20-1799
fsu:382368,September21-1799
fsu:382475,September23-1799
fsu:382506,September25-1799
fsu:382536,September26-1799
fsu:382486,September27-1799
fsu:382502,September28-1799
fsu:382562,September29-1799
fsu:382518,September30-1799
fsu:382490,October01-1799
fsu:382533,October02-1799
fsu:382550,October03-1799
fsu:382517,October04-1799
fsu:382532,October05-1799
fsu:382548,October06-1799
fsu:382563,October07-1799
fsu:382489,October08-1799
fsu:382521,October09-1799
fsu:382566,October10-1799
fsu:382547,October11-1799
fsu:382640,October12-1799
fsu:382576,October13-1799
fsu:382609,October14-1799
fsu:382637,October15-1799
fsu:382579,October16-1799
fsu:382607,October17-1799
fsu:382656,October18-1799
fsu:382593,October19-1799
fsu:382592,October20-1799
fsu:382652,October21-1799
fsu:382608,October22-1799
fsu:382596,October23-1799
fsu:382623,October24-1799
fsu:382622,October25-1799
fsu:382639,October26-1799
fsu:382626,October27-1799
fsu:382666,October28-1799
fsu:382668,October29-1799
fsu:382653,October30-1799
fsu:382581,October31-1799
fsu:382761,November01-1799
fsu:382695,November02-1799
fsu:382732,November03-1799
fsu:382754,November04-1799
fsu:382760,November05-1799
fsu:382680,November06-1799
fsu:382671,November07-1799
fsu:382746,November08-1799
fsu:382714,November09-1799
fsu:382739,November10-1799
fsu:382710,November11-1799
fsu:382729,November12-1799
fsu:382745,November13-1799
fsu:382768,November14-1799
fsu:382717,November15-1799
fsu:382702,November16-1799
fsu:382725,November17-1799
fsu:382699,November18-1799
fsu:382684,November19-1799
fsu:382685,November20-1799
fsu:382775,November21-1799
fsu:382792,November22-1799
fsu:382852,November23-1799
fsu:382843,November24-1799
fsu:382836,November25-1799
fsu:382858,November26-1799
fsu:382813,November27-1799
fsu:382777,November28-1799
fsu:382867,November29-1799
fsu:382866,November30-1799
fsu:382837,December01-1799
fsu:382822,December02-1799
fsu:382828,December03-1799
fsu:382783,December04-1799
fsu:382798,December05-1799
fsu:382806,December06-1799
fsu:382790,December07-1799
fsu:382851,December08-1799
fsu:382821,December09-1799
fsu:382807,December10-1799
fsu:382878,December11-1799
fsu:382911,December12-1799
fsu:382927,December14-1799
fsu:382951,December15-1799
fsu:382939,December16-1799
fsu:382936,December17-1799
fsu:382893,December18-1799
fsu:382909,December19-1799
fsu:382920,December20-1799
fsu:382942,December21-1799
fsu:382894,December22-1799
fsu:382923,December23-1799
fsu:382879,December24-1799
fsu:382877,December25-1799
fsu:382905,December26-1799
fsu:382892,December27-1799
fsu:383383,December27-1799
fsu:383033,December28-1799
fsu:382988,December29-1799
fsu:383024,December30-1799
fsu:381122,December31-1799
fsu:383063,December31-1799
fsu:383030,January01-1800
fsu:382983,January02-1800
fsu:383048,January03-1800
fsu:383054,January04-1800
fsu:383000,January05-1800
fsu:383018,January06-1800
fsu:383059,January07-1800
fsu:383044,January08-1800
fsu:383039,January09-1800
fsu:383014,January10-1800
fsu:382994,January11-1800
fsu:383009,January12-1800
fsu:383003,January13-1800
fsu:382952,January14-1800
fsu:382979,January15-1800
fsu:382968,January16-1800
fsu:382965,January17-1800
fsu:382957,January18-1800
fsu:382972,January19-1800
fsu:383095,January20-1800
fsu:383109,January21-1800
fsu:383098,January22-1800
fsu:383089,January23-1800
fsu:383069,January24-1800
fsu:383079,January25-1800
fsu:383083,January26-1800
fsu:383073,January27-1800
fsu:383104,January28-1800
fsu:383113,January29-1800
fsu:383176,January30-1800
fsu:383143,January31-1800
fsu:383204,February01-1800
fsu:383228,February02-1800
fsu:383166,February03-1800
fsu:383207,February04-1800
fsu:383127,February05-1800
fsu:383183,February06-1800
fsu:383152,February07-1800
fsu:383132,February08-1800
fsu:383189,February10-1800
fsu:383198,February11-1800
fsu:383223,February12-1800
fsu:383119,February13-1800
fsu:383174,February14-1800
fsu:383213,February15-1800
fsu:383192,February16-1800
fsu:383153,February17-1800
fsu:383218,February18-1800
fsu:383384,February18-1800
fsu:383304,February19-1800
fsu:383277,February20-1800
fsu:383288,February21-1800
fsu:383252,February22-1800
fsu:383294,February23-1800
fsu:383263,February24-1800
fsu:383282,February25-1800
fsu:383267,February26-1800
fsu:383248,February27-1800
fsu:383273,February28-1800
fsu:383232,March01-1800
fsu:383238,March02-1800
fsu:383243,March03-1800
fsu:383257,March04-1800
fsu:383295,March05-1800
fsu:383323,March06-1800
fsu:383369,March07-1800
fsu:383325,March08-1800
fsu:383381,March09-1800
fsu:383349,March10-1800
fsu:383353,March11-1800
fsu:383368,March12-1800
fsu:383320,March13-1800
fsu:383398,March13-1800
fsu:383308,March14-1800
fsu:383339,March15-1800
fsu:383396,March15-1800
fsu:383311,March16-1800
fsu:383364,March17-1800
fsu:383338,March18-1800
fsu:383393,March18-1800
fsu:383354,March19-1800
fsu:383335,March20-1800
fsu:383404,March22-1800
fsu:383419,March23-1800
fsu:383418,March24-1800
fsu:383405,March25-1800
fsu:383422,March26-1800
fsu:383434,March27-1800
fsu:383754,March27-1800
fsu:383467,March28-1800
fsu:383496,March29-1800
fsu:383440,March30-1800
fsu:383482,March31-1800
fsu:383466,April01-1800
fsu:383437,April02-1800
fsu:383525,April03-1800
fsu:383520,April04-1800
fsu:383453,April05-1800
fsu:383495,April06-1800
fsu:383452,April07-1800
fsu:383450,April08-1800
fsu:383505,April09-1800
fsu:383465,April10-1800
fsu:383510,April11-1800
fsu:383481,April12-1800
fsu:383511,April13-1800
fsu:383480,April14-1800
fsu:383624,April15-1800
fsu:383609,April16-1800
fsu:383574,April17-1800
fsu:383630,April18-1800
fsu:383592,April19-1800
fsu:383532,April20-1800
fsu:383631,April21-1800
fsu:383603,April22-1800
fsu:383618,April23-1800
fsu:383588,April24-1800
fsu:383541,April25-1800
fsu:383547,April26-1800
fsu:383600,April27-1800
fsu:383554,April28-1800
fsu:383562,April29-1800
fsu:383584,April30-1800
fsu:383528,May01-1800
fsu:383615,May02-1800
fsu:383560,May03-1800
fsu:383577,May04-1800
fsu:383543,May05-1800
fsu:383570,May06-1800
fsu:383816,May06-1800
fsu:383705,May07-1800
fsu:383699,May08-1800
fsu:383660,May09-1800
fsu:383719,May10-1800
fsu:383654,May11-1800
fsu:383708,May12-1800
fsu:383647,May13-1800
fsu:383727,May14-1800
fsu:383685,May15-1800
fsu:383723,May16-1800
fsu:383668,May17-1800
fsu:383736,May18-1800
fsu:383645,May19-1800
fsu:383714,May20-1800
fsu:383661,May21-1800
fsu:383738,May22-1800
fsu:383691,May23-1800
fsu:383675,May24-1800
fsu:383742,May25-1800
fsu:383690,May26-1800
fsu:383638,May27-1800
fsu:383676,May28-1800
fsu:383799,May29-1800
fsu:383753,May30-1800
fsu:383766,May31-1800
fsu:383768,June01-1800
fsu:383752,June02-1800
fsu:383781,June03-1800
fsu:383771,June04-1800
fsu:383783,June05-1800
fsu:383796,June06-1800
fsu:383802,June07-1800
fsu:383812,June08-1800
fsu:383786,June09-1800
fsu:383811,June10-1800
fsu:383990,June10-1800
fsu:383885,June11-1800
fsu:383916,June12-1800
fsu:383888,June13-1800
fsu:383930,June14-1800
fsu:383931,June15-1800
fsu:383827,June16-1800
fsu:383873,June17-1800
fsu:383841,June18-1800
fsu:383870,June19-1800
fsu:383915,June20-1800
fsu:383855,June21-1800
fsu:383901,June22-1800
fsu:383887,June23-1800
fsu:383823,June24-1800
fsu:383903,June25-1800
fsu:383839,June26-1800
fsu:383871,June27-1800
fsu:383856,June28-1800
fsu:383844,June29-1800
fsu:383857,June30-1800
fsu:383830,July01-1800
fsu:383900,July02-1800
fsu:383918,July03-1800
fsu:384012,July04-1800
fsu:383977,July05-1800
fsu:383933,July06-1800
fsu:384025,July07-1800
fsu:383961,July08-1800
fsu:384008,July09-1800
fsu:384037,July10-1800
fsu:383999,July11-1800
fsu:383946,July12-1800
fsu:384007,July13-1800
fsu:383993,July14-1800
fsu:383976,July15-1800
fsu:383975,July16-1800
fsu:383991,July17-1800
fsu:383947,July18-1800
fsu:384022,July19-1800
fsu:384028,July20-1800
fsu:383962,July21-1800
fsu:383960,July22-1800
fsu:383945,July23-1800
fsu:384065,July24-1800
fsu:384052,July25-1800
fsu:384043,July26-1800
fsu:384100,July27-1800
fsu:384058,July28-1800
fsu:384103,July29-1800
fsu:384074,July30-1800
fsu:384070,July31-1800
fsu:384039,August01-1800
fsu:384085,August02-1800
fsu:384080,August03-1800
fsu:384088,August04-1800
fsu:384109,August05-1800
fsu:384054,August06-1800
fsu:384095,August07-1800
fsu:384220,August08-1800
fsu:384210,August09-1800
fsu:384120,August10-1800
fsu:384118,August11-1800
fsu:384236,August12-1800
fsu:384133,August13-1800
fsu:384178,August14-1800
fsu:384119,August15-1800
fsu:384269,August16-1800
fsu:384192,August17-1800
fsu:384194,August18-1800
fsu:384135,August19-1800
fsu:384186,August20-1800
fsu:384251,August21-1800
fsu:384223,August22-1800
fsu:384149,August23-1800
fsu:384253,August24-1800
fsu:384238,August25-1800
fsu:384264,August26-1800
fsu:384177,August27-1800
fsu:384153,August28-1800
fsu:384147,August29-1800
fsu:384164,August30-1800
fsu:384202,August31-1800
fsu:384161,September01-1800
fsu:384171,September02-1800
fsu:384229,September03-1800
fsu:384134,September04-1800
fsu:384208,September05-1800
fsu:384247,September06-1800
fsu:384391,September06-1800
fsu:384289,September07-1800
fsu:384306,September08-1800
fsu:384290,September09-1800
fsu:384301,September10-1800
fsu:384270,September11-1800
fsu:384282,September12-1800
fsu:384310,September13-1800
fsu:384318,September14-1800
fsu:384325,September15-1800
fsu:384353,September16-1800
fsu:384340,September17-1800
fsu:384348,September18-1800
fsu:384326,September19-1800
fsu:384332,September20-1800
fsu:384342,September21-1800
fsu:384376,September23-1800
fsu:384367,September24-1800
fsu:384425,September25-1800
fsu:384390,September26-1800
fsu:384358,September27-1800
fsu:384406,September28-1800
fsu:384420,September29-1800
fsu:384381,September30-1800
fsu:384422,October01-1800
fsu:384375,October02-1800
fsu:384362,October03-1800
fsu:384407,October04-1800
fsu:384410,October05-1800
fsu:384395,October06-1800
fsu:384485,October07-1800
fsu:384499,October08-1800
fsu:384971,October09-1800
fsu:384501,October10-1800
fsu:384454,October11-1800
fsu:384436,October12-1800
fsu:384531,October13-1800
fsu:384468,October14-1800
fsu:384546,October15-1800
fsu:384437,October16-1800
fsu:384470,October17-1800
fsu:384512,October18-1800
fsu:384496,October19-1800
fsu:384527,October20-1800
fsu:384513,October21-1800
fsu:384543,October22-1800
fsu:384453,October23-1800
fsu:384439,October24-1800
fsu:384528,October25-1800
fsu:384516,October26-1800
fsu:384482,October27-1800
fsu:384452,October28-1800
fsu:384484,October29-1800
fsu:384541,October30-1800
fsu:384467,October31-1800
fsu:384604,November01-1800
fsu:384631,November02-1800
fsu:384561,November03-1800
fsu:384586,November04-1800
fsu:384637,November05-1800
fsu:384634,November06-1800
fsu:384605,November07-1800
fsu:384649,November08-1800
fsu:384646,November09-1800
fsu:384591,November10-1800
fsu:384574,November11-1800
fsu:384571,November12-1800
fsu:384620,November13-1800
fsu:384589,November14-1800
fsu:384602,November15-1800
fsu:384558,November16-1800
fsu:384557,November17-1800
fsu:384576,November18-1800
fsu:384616,November19-1800
fsu:384619,November20-1800
fsu:384757,November21-1800
fsu:384719,November22-1800
fsu:384683,November23-1800
fsu:384727,November24-1800
fsu:384748,November25-1800
fsu:384742,November26-1800
fsu:384698,November27-1800
fsu:384650,November28-1800
fsu:384711,November29-1800
fsu:384672,November30-1800
fsu:384734,December01-1800
fsu:384668,December02-1800
fsu:384704,December03-1800
fsu:384697,December04-1800
fsu:384666,December05-1800
fsu:384662,December06-1800
fsu:384744,December07-1800
fsu:384685,December08-1800
fsu:384714,December09-1800
fsu:384728,December10-1800
fsu:384807,December11-1800
fsu:384780,December12-1800
fsu:384810,December13-1800
fsu:384851,December14-1800
fsu:384843,December15-1800
fsu:384787,December16-1800
fsu:384765,December17-1800
fsu:384853,December18-1800
fsu:384763,December19-1800
fsu:384764,December20-1800
fsu:384821,December21-1800
fsu:384864,December22-1800
fsu:384809,December23-1800
fsu:384836,December24-1800
fsu:384828,December25-1800
fsu:384837,December26-1800
fsu:384778,December27-1800
fsu:384795,December28-1800
fsu:384793,December29-1800
fsu:384822,December30-1800
fsu:384896,December31-1800
fsu:384899,January02-1801
fsu:384911,January02-1801
fsu:384944,January03-1801
fsu:384926,January04-1801
fsu:384950,January05-1801
fsu:384882,January06-1801
fsu:384934,January07-1801
fsu:384871,January08-1801
fsu:384941,January09-1801
fsu:384953,January10-1801
fsu:384912,January11-1801
fsu:384880,January12-1801
fsu:384956,January13-1801
fsu:384965,January14-1801
fsu:384928,January15-1801
fsu:384868,January16-1801
fsu:384885,January17-1801
fsu:384898,January18-1801
fsu:384920,January19-1801
fsu:384986,January20-1801
fsu:384981,January21-1801
fsu:384998,January22-1801
fsu:385033,January23-1801
fsu:385069,January24-1801
fsu:385036,January25-1801
fsu:385004,January26-1801
fsu:385047,January27-1801
fsu:385013,January28-1801
fsu:385071,January29-1801
fsu:385043,January30-1801
fsu:385058,January31-1801
fsu:384973,February01-1801
fsu:385019,February02-1801
fsu:385012,February03-1801
fsu:385070,February04-1801
fsu:384985,February05-1801
fsu:384997,February06-1801
fsu:385028,February07-1801
fsu:385050,February08-1801
fsu:385177,February09-1801
fsu:385151,February10-1801
fsu:385171,February11-1801
fsu:385186,February12-1801
fsu:385136,February13-1801
fsu:385121,February14-1801
fsu:385114,February15-1801
fsu:385145,February16-1801
fsu:385116,February17-1801
fsu:385160,February18-1801
fsu:385087,February19-1801
fsu:385166,February20-1801
fsu:385101,February21-1801
fsu:385156,February22-1801
fsu:385142,February23-1801
fsu:385127,February24-1801
fsu:385100,February25-1801
fsu:385128,February26-1801
fsu:385086,February27-1801
fsu:385180,February28-1801
fsu:385201,March01-1801
fsu:385244,March02-1801
fsu:385249,March03-1801
fsu:385284,March04-1801
fsu:385225,March05-1801
fsu:385191,March06-1801
fsu:385271,March07-1801
fsu:385274,March08-1801
fsu:385221,March09-1801
fsu:385264,March10-1801
fsu:385231,March11-1801
fsu:385207,March12-1801
fsu:385288,March13-1801
fsu:385252,March14-1801
fsu:385258,March15-1801
fsu:385216,March16-1801
fsu:385195,March17-1801
fsu:385210,March18-1801
fsu:385236,March19-1801
fsu:385287,March20-1801
fsu:385306,March21-1801
fsu:385304,March22-1801
fsu:385358,March23-1801
fsu:385349,March24-1801
fsu:385333,March25-1801
fsu:385319,March26-1801
fsu:385336,March27-1801
fsu:385342,March28-1801
fsu:385348,March29-1801
fsu:385320,March30-1801
fsu:385407,March31-1801
fsu:385396,April01-1801
fsu:385381,April02-1801
fsu:385370,April03-1801
fsu:385400,April04-1801
fsu:385411,April05-1801
fsu:385386,April06-1801
fsu:385390,April07-1801
fsu:385365,April08-1801
fsu:385376,April09-1801
fsu:385452,April10-1801
fsu:385420,April11-1801
fsu:385457,April12-1801
fsu:385421,April13-1801
fsu:385498,April14-1801
fsu:385499,April15-1801
fsu:385509,April16-1801
fsu:385480,April17-1801
fsu:385893,April18-1801
fsu:385472,April19-1801
fsu:385450,April20-1801
fsu:385486,April21-1801
fsu:385481,April22-1801
fsu:385419,April23-1801
fsu:385466,April24-1801
fsu:385495,April25-1801
fsu:385465,April26-1801
fsu:385438,April27-1801
fsu:385435,April28-1801
fsu:385441,April29-1801
fsu:385514,April30-1801
fsu:385528,May01-1801
fsu:385540,May02-1801
fsu:385543,May02-1801
fsu:385529,May03-1801
fsu:385576,May04-1801
